SAL_NAME21,street_percentage,rural_percentage,reserve_percentage,residential_percentage,weighted_street_pc,weighted_reserve_pc,weighted_rural_pc,weighted_resi_pc,total_coverage_pc,other_percentage,weighted_other_pc,distance
Kingsville,21.59568569213272,0,48.80175076078325,31.50550980498794,0.06284950626273993,0.004145406059384501,0,0.2035461753616674,0.2861318250576396,28.653003858606986,0.015590737373847795,7.392072444850976
Knoxfield,20.007934329768414,0,35.1858157435183,26.6238504177469,0.02824865766814295,0.025770488031299894,0,0.096736626070134335,0.2024724606614212,12.248584035915826,0.051716688891844,26.579677863583214
Kooyong,30.278827733678508,0,28.12807430206621,35.74595089010403,0.06370648733883066,0.08969065030519634,0,0.13400516351145073,0.3123000387828673,25.974853605905796,0.02489773762738957,7.077633764526743
Kurunjang,10.530288397306393,0,23.320459301342254,13.478812042003707,0.014936019267059099,0.01319405697864599,0,0.10163443078593473,0.13178413889354945,4.247108638560756,0.0020196318619096296,36.91228159355078
Lalor,5.811190911423628,0,12.794196955490476,6.675290855243669,0.013670165662671147,0.00571076834957028,0,0.041613691505929765,0.06922823777839532,8.512231744826945,0.008233612260224125,16.936764540415243
Laverton,10.311316913666998,0,20.674105136349063,8.037858770893834,0.017125551040726692,0.008167130763616979,0,0.023469694382260486,0.07373320832222255,4.97009668930047,0.02497083213561839,17.96985022090245
Laverton North,3.5921372565571366,0,10.991839021876325,0.6459300641190725,0.0036996662717955595,0.007840507210809053,0,3.5572764948533783e-7,0.026399606631961225,1.7997451093577383,0.014859077421707128,15.58800914898184
Little River,4.392073020320357,1.6371170070812315,20.311970289810493,2.186691193533746,0.0012873848279328242,3.9063928200465284e-4,0.012085303901633692,7.885793273526004e-4,0.018333162733995913,1.9441292554356762,0.0037812553950721446,45.57663909263896
Lower Plenty,36.039526734353664,43.40126766772456,38.622266549534665,41.653422801530496,0.02871845368735758,0.06488360929323807,0.08734812854809498,0.15977031123480603,0.3985467383962523,34.52499934380837,0.057826235632755615,15.871296263961115
Lysterfield,35.534938319953326,11.46534302945135,90.08028410713061,27.638308487978374,0.01982558293428715,0.2755951757603882,0.05143504060771521,0.0350728342037179,0.4054981121362602,37.559896436911124,0.023569478630151755,32.6044010339871
Lysterfield South,30.03991958595,0,72.17654494244462,18.267859180418707,0.013534623232871567,0.5237965872881848,0,0.041718219750322284,0.5795576248970296,59.14459710627262,5.081946256509186e-4,30.825253831328624
Macleod,22.78836916136809,0,78.83811784693651,23.17891822336751,0.038115406239080926,0.16878343020672001,0,0.11656951453696611,0.35061830478267625,23.45741936025799,0.027149953799909216,14.010013675449711
Maidstone,17.107588722196006,0,17.23947262288223,20.311427367352124,0.031200714357232217,0.007291635525417407,0,0.08518357317765225,0.1778109212445079,15.209150555190993,0.05413499818420604,8.614446847839087
Malvern,32.072539529664354,0,39.01717229542909,26.321342469514097,0.07194965329061843,0.013542663118005255,0,0.17459651717770666,0.270095564182586,12.89035787483231,0.01000673059625567,7.898837868443618
Malvern East,31.273084687411583,0,35.6959835484636,25.014694311883428,0.06747749175328921,0.04298444251838556,0,0.14063938642184146,0.26423814130007633,12.931700036315949,0.013136820606560096,11.363537527379426
Mambourin,0.7297608240659321,0,0,0.2199169701541474,1.68307700158368e-4,0,0,0.0018299788305043026,0.0020883241921820722,0.06217470061500115,9.003766151940165e-5,37.217596393006524
Manor Lakes,10.392137934658777,0,9.202627181132312,4.250048167912164,0.009838850117963002,0.004266771747462444,0,0.03461946687285047,0.04901085698085571,0.6437632189719887,2.857682425797904e-4,34.11144106601928
Maribyrnong,12.919069426259597,0,19.493755329521097,18.303515320106655,0.018808116969392337,0.0329725142483142,0,0.04184582268810096,0.17143435092832338,17.03884414892758,0.07780789702251588,8.078220974785019
McKinnon,27.206957257094256,0,33.45036475142491,23.79867993167599,0.05370306481878153,0.018838477825007974,0,0.16100655007687423,0.24217086179428562,12.360725204347373,0.00862276907362189,12.593403207429924
Meadow Heights,7.152800890445911,0,17.765802195145724,12.684720668261088,0.013629181166427206,0.02848227760497504,0,0.07771247570947709,0.12129578587833374,4.033620514520573,0.0014718513974544133,18.51548893640165
Melbourne,20.67435835441222,0,32.5883586719596,14.737760191651594,0.05329773450904474,0.10295212935338528,0,0.0028747332661588727,0.19536772639352062,8.909742388315536,0.036243129264931735,1.4018859904700893
Melbourne Airport,11.906481977630115,6.787963261838071,66.00524371387169,11.120216298117796,0.00391850972036296,2.091017324937304e-5,0.015145977455191039,5.495057972242602e-8,0.07977211992375526,8.15760867812255,0.060686667624372165,19.091663954672516
Melton,10.030686102364513,0,21.442675336869442,9.129175549703964,0.01973992216345775,0.023994916274593797,0,0.039650785894545584,0.09571302855644635,4.797184903631792,0.01232740422384923,34.57105987256784
Melton South,7.703923017825557,0,9.823682478817663,10.182691470588418,0.014804227809680699,0.004332563106777214,0,0.06866523393043752,0.09244951879740734,5.198591197898395,0.0046474939505119104,36.611787047638735
Melton West,13.439737581687947,0,9.004124327998749,16.001680767757122,0.03294427737850778,0.004854754996650463,0,0.08797850880082364,0.13338927439838072,5.035908238777576,0.007611733222398847,40.113331654056054
Mentone,24.256398063583937,0,37.74399742606537,36.086814018749074,0.05226337717146912,0.022279501536231927,0,0.20478004201218444,0.3015021047100356,14.03347688873115,0.022179183990150068,20.799993879307184
Mernda,12.3811376218183,9.964563911734146,9.787717262635505,12.012276736634158,0.010174647496507967,0.003840650606384312,0.059217091812445034,0.028657347726618647,0.10658717749676522,10.270338397776497,0.00469743985480925,26.78406067933631
Mickleham,11.367853045727932,10.476208354273584,0,3.2002982515001848,0.00333162425905095,0,0.049092782140360974,0.009371786510736689,0.06653667783206406,2.2655792015748375,0.004740484921915445,30.947001530678385
Middle Park,22.7254468420199,0,4.471759488561351,14.084672817003248,0.10158716871687555,9.295326731696512e-4,0,0.07018138351335636,0.1778189042040533,15.100381363501908,0.005120819300651734,4.104597092088487
Mill Park,9.527775309849552,0,36.53536921758015,9.661257193785914,0.01875768367046384,0.06056984974149738,0,0.04766833354180699,0.14811274031716468,14.67006202175028,0.02111687336339647,18.914217328227526
Mitcham,32.86034390397579,0,66.70367323781538,31.85278080258318,0.0656476436684568,0.05923213235495753,0,0.18722872825573456,0.33182893341922026,15.951245597606345,0.019720429140071397,20.77586424899768
Mont Albert,44.13033346290882,0,59.203850609396284,31.51691098253871,0.09446141849103962,0.016549324446782844,0,0.21588318328763348,0.34015178752068786,18.1564355506442,0.013257861295231968,12.744412659845597
Mont Albert North,35.58904294104581,0,39.561997833332605,30.697308627132713,0.06814041949752626,0.051170287945737254,0,0.1937916648116819,0.32246017146823674,19.538226556582373,0.009357799213291338,13.055595901940173
Montmorency,36.09090930519253,0,52.86925728746519,42.36641163385336,0.066056682494182,0.03596522245343062,0,0.2937863055194871,0.4100494775175004,25.65849415700426,0.0142412670504007,17.767623392800242
Moonee Ponds,14.414738382944122,0,20.99247125136362,18.048819534963858,0.03247550638428925,0.01506916943257213,0,0.09024180652133909,0.15149023412360552,6.75277063621087,0.013703751785405073,6.521572260805359
Moorabbin,11.622459355635396,0,20.231177826843304,18.82154577051749,0.022461946852867624,0.009558170532669016,0,0.0490432763984426,0.10808772779949316,5.416543859078375,0.02702433401551393,16.398840558956074
Moorabbin Airport,1.6717044976151716,0,0,62.57940296594854,3.578198337288986e-4,0,0,2.2078147100828e-6,0.03514454149785782,3.5545471979017016,0.03478451384941884,21.743934611280604
Mordialloc,23.507327936456864,0,28.091146716699512,38.741135301179845,0.04304285521301192,0.026786252872476195,0,0.12816662767378256,0.29320439986864927,24.367931230479527,0.09520866410937862,23.64706017000559
Mount Cottrell,7.6028487510333225,2.6051058750953,13.81144470148482,3.7205430667428896,0.0017024055869004477,8.783080967567076e-4,0.012183268812168123,0.010149553268550365,0.030292987369201475,2.3309610744747555,0.005379451604825834,29.947021345682845
Mount Waverley,23.531195148104132,0,58.653870946588306,27.48990507949599,0.04732482283100343,0.03789696093423843,0,0.16899731459857256,0.2743901554044609,16.8778224780795,0.020171057040646447,16.206924259620017
Mulgrave,20.738293137181625,0,24.14947312356651,16.82909632871656,0.04757022188588626,0.009184853409064322,0,0.07995479965605157,0.16929706696583813,12.655978926893837,0.032587192014835994,22.43889001990161
Murrumbeena,29.32704108891815,0,22.926615876099863,27.011757441143946,0.06393914512515377,0.01879189051608578,0,0.17534416806875958,0.26377343544047194,11.200826924496207,0.005698231730472796,13.137333684384815
Narre Warren,19.938725193058993,0,23.477796535822083,25.936104383836007,0.04213419082435368,0.015589826358637543,0,0.12187640804770604,0.21210064649855642,12.878057853578568,0.03250022126785916,37.71822731375744
Narre Warren North,24.4811708053012,14.223311418322501,41.98227969854044,25.895074897364506,0.017745227267787378,0.025252566317371706,0.060607043260616264,0.10345956078024772,0.21472544719166703,18.36306747393116,0.00766104956564398,36.032543542253215
Narre Warren South,9.867036456711457,0,2.533368851727598,9.614116378932847,0.007859733985319306,9.852628336391132e-4,0,0.05215350473064145,0.09831906962935028,11.009533126054706,0.037320568079750406,40.110260117935034
Newport,31.850363160599613,0,32.80004068061612,31.24309452474333,0.061527184137502265,0.03962959201549307,0,0.13587969823793603,0.2682835042776293,12.44448855191645,0.031247029886697975,8.018268753676953
Niddrie,14.730428828910034,0,61.74389103741819,24.625968961942416,0.02772493550027815,0.01872339479643755,0,0.16373095189727682,0.23460030025699355,20.94620797152057,0.02442101806300103,10.767531502049417
Noble Park,20.780692715117652,0,27.5938458484142,24.396716632285877,0.04264540791287462,0.0103830814820726,0,0.1633491149570164,0.23829127993780655,25.015161130752766,0.021913675585842923,25.500197053065374
Noble Park North,14.976074334463519,0,17.49466305565066,17.723325013503715,0.028744268439339145,0.00885714615995231,0,0.0791528053923252,0.1457444322446305,9.326552734060638,0.02899021225301383,25.153029803976786
North Melbourne,26.41097299163083,0,24.353643679377377,29.672756226459057,0.09090919561868419,0.010333372826473376,0,0.05466515642106643,0.19114576558858534,8.211453629453024,0.035238040722361356,2.3703492289514836
Northcote,23.51641518960629,0,33.142961802170376,21.949422837202857,0.04931957950029465,0.04100505941070775,0,0.11959576928233574,0.23167823664060283,17.88053966321111,0.0217578284472647,5.676600767260883
Notting Hill,21.806697599751885,0,40.2275998872304,24.834572856309077,0.03155281850180917,0.0010592831770716462,0,0.06341491293677214,0.15894119812570595,10.532669279575815,0.062914183510053,18.659720672752027
Nunawading,24.966918604347164,0,48.68490261253145,27.831037364691113,0.051431692505936114,0.030605958222392572,0,0.15282075386527316,0.25071045922257823,8.70832462808477,0.015852054628976372,18.79544129109204
Oak Park,10.990354060431361,0,20.13218899575798,14.727216983678717,0.02127183735283498,0.013711731315497137,0,0.09679240158160378,0.14091215996200193,11.264422758112403,0.00913618971206604,11.469160355422218
Oaklands Junction,15.236523198992957,5.331275609921575,50.9854275600351,12.485225827132057,0.001806957639015419,1.3235411345802225e-4,0.04753321578187205,0.0017611882867430892,0.06181543036874274,12.875786555138212,0.010581714547654166,26.979846989479412
Oakleigh,22.84296088891768,0,32.85794073537352,20.541902391510284,0.05284238790060252,0.02247057867357094,0,0.0893888549471219,0.19022045877942137,9.624944305949546,0.025518637258125993,15.109416767205783
Oakleigh East,17.560054907136617,0,25.670231544151022,17.36809791425373,0.04479253641679917,0.009457508521788715,0,0.11435071632962462,0.1750400835880179,12.961459067259346,0.006439322319805391,16.69073334118986
Oakleigh South,15.649259549042805,0,20.686975728184642,16.307047861935406,0.0215914612496974,0.007361311126688287,0,0.05038422620704993,0.17151611725042099,17.81333678378981,0.09217911866698536,16.817796409669544
Ormond,28.53474743675938,0,18.37485545002353,24.74746919884469,0.06193904505511718,0.00844746644559158,0,0.16836333457163968,0.24633569430402855,13.393984341788883,0.007585848231680096,12.122138525961686
Park Orchards,54.45968475131142,66.84951808461598,81.45256905002427,58.95309083665894,0.05220545921163424,0.059481064391925444,0.2535437654369908,0.25555911726521946,0.6315461505275801,58.64297438128187,0.010756744221810126,22.54644011935025
Parkdale,29.020011952268014,0,19.835603751103925,40.21206768211309,0.06377827428554649,0.012579383718414877,0,0.26962299788586297,0.3560124541756214,21.664295788773437,0.010031798285797061,22.29233965222513
Parkville,33.26830053437574,0,38.025104701846004,23.429354314905407,0.05306504238613908,0.183969137480569,0,0.02068307926266165,0.3184165498628015,22.61477054198234,0.060699290733431756,3.215713157318444
Parwan,17.282244906466037,6.027110735356375,0,0,0.0034644832873314355,0,0.05735587915465934,0,0.0635097123011358,9.495588912934618,0.0026893498591450387,44.29608772551383
Pascoe Vale,13.540482916788704,0,39.01304054703058,16.48849449761698,0.026783252318155426,0.02854245131077464,0,0.11133342728120411,0.17108326814372934,8.22047571947819,0.00442413723359515,10.133739136921228
Pascoe Vale South,15.185242949399594,0,36.536056841260354,17.784905660424716,0.03762013030455192,0.018374248961839014,0,0.11604638998326178,0.18332076885983217,22.802358858975342,0.011279999610179451,8.160591654819422
Patterson Lakes,22.183131747518487,0,10.78768610926653,23.750609976712163,0.04731433473523042,0.009360589677028717,0,0.11587237365236319,0.18763777398998577,7.115863465695539,0.015090475925363427,32.44740602759691
Point Cook,11.083156183494804,2.021768830391141,4.676941485770704,7.2690826143333025,0.012270492564685154,0.01072203045001355,0.0024974821304116148,0.02939014102346786,0.062400245450349154,5.688969896389922,0.007520099281770976,21.18732973940117
Port Melbourne,14.50580619069258,0,27.189522802978196,19.346050734607832,0.032268985382777275,0.02011780822907336,0,0.02000004904948155,0.10138472425053068,4.831588821123503,0.0289978815891985,4.182333222024122
Prahran,33.33902366590218,0,30.268073374248395,24.197180856274628,0.07911505901340932,0.018083933323688385,0,0.1282464151970619,0.24253693324006403,9.882703650784238,0.017091525705904446,5.3093007766988025
Preston,14.949001121449012,0,17.668068175424327,15.370791652977466,0.030889205843330693,0.0072797663960303405,0,0.07594215202874434,0.13006926155042262,6.1829628497006235,0.015958137282317247,8.954090842604513
Princes Hill,13.142488080080033,0,24.425598681720455,18.811496752218616,0.05184670535922975,0.013228938916266381,0,0.09159197590937922,0.1727575010676149,24.965149544337084,0.016089880882739546,3.6025433922897663
Quandong,4.545697564018558,1.2641897432846927,0,4.813068670807195,6.68089234287205e-4,0,0.011596770946745799,7.892801330760218e-4,0.01437280289666524,2.55674764922843,0.001318662582556215,40.649397464913974
Ravenhall,3.9592767855555198,7.7102602223931145,3.437858602176686,0,0.0025036545135731524,0.0022516384468536607,0.003403794519629035,0,0.020579105531333297,1.5015923140417615,0.012420018051277449,20.422737118210065
Reservoir,12.500472875713008,0,20.326011405764714,14.119565470026247,0.02367017929443974,0.01870243476078346,0,0.08360354342247692,0.1409001499461289,11.795561497140504,0.014923992468428795,11.960919415504227
Richmond,20.993984148970622,0,37.49470210393593,21.556216299653876,0.053930508101521765,0.019768418832825322,0,0.09071485282177626,0.18940353283484065,9.270501758836602,0.024989753078717307,3.5286650725291797
Ringwood,23.78523053196248,0,35.928470650977076,30.332163199396767,0.045819638259394974,0.03487850443496074,0,0.14012315445331924,0.2670431978469778,18.61376587430507,0.04622190069930284,23.80733816038396
Ringwood East,38.24556545156711,0,64.7584700347232,36.29187957255815,0.08009833806159522,0.03948881270630305,0,0.23784933672545608,0.3836050242265263,35.26246095408075,0.026168536733171963,25.57598671060303
Ringwood North,35.11154194823996,0,54.76313229153875,39.41887009152787,0.05784301690922176,0.05210425747548317,0,0.2757074665916087,0.403437089438171,43.70811440239647,0.0177823484618574,23.725770903852425
Ripponlea,36.74641953101693,0,34.15612728973552,25.437829473449487,0.12658260414848835,0.0051495300384338414,0,0.13717747156556692,0.29837818794379684,29.12436090913271,0.02946858219130771,7.604413793598871
Rockbank,3.54269189303949,0,2.4616076568140084,3.396077615299449,0.005592570300736651,5.50358361027214e-4,0,0.0256218212647532,0.03225173601778867,0.7454613960139467,4.8698609127160715e-4,28.50156946058108
Rosanna,17.478159699605758,0,55.51386111959257,23.926540480641705,0.03434154846782832,0.04991936242601917,0,0.15772984371952925,0.25206986949215854,18.538151337593295,0.010079114878781797,12.516290214728908
Rowville,19.35825456439802,41.62920372194345,31.73253504452569,20.043274727944148,0.028922171384503217,0.019625322964186755,0.005974391367599312,0.08530053827762986,0.2231515811848529,23.889157831131804,0.08332915719093373,27.556825394273766
Roxburgh Park,17.670614066248792,0,19.954633115747207,15.587219916597089,0.03826865767797753,0.008746799650544423,0,0.08933002037430257,0.14928160808352667,7.769350619242169,0.01293613038070216,21.177393691383223
Sandringham,44.97814866278064,0,48.32917268921067,42.86949681551322,0.09589846860984576,0.041003734812003305,0,0.2416263647133301,0.42181395144867845,31.295065695219492,0.043285383313499314,16.121123887814786
Scoresby,17.93528319600951,0,20.130474346285077,24.450412482282594,0.02015758493438316,0.0565205734488211,0,0.041926968785601794,0.16078705717738198,9.688963972024109,0.04218193000857592,24.487902831299518
Seabrook,14.71404634910628,0,15.039726848296938,14.749973267868985,0.03340168827997754,0.016646221105266874,0,0.09213563986039378,0.14396059016337162,4.718225394415793,0.0017770409177334235,19.459500272396884
Seaholme,16.347712893039123,0,12.759655660526542,21.74012245450009,0.03330786095215201,0.037584834593920945,0,0.08994837070833643,0.1721672162619759,12.877923574189678,0.011326150007566496,11.865696771049224
Seddon,16.939723303269673,0,45.087809944563645,20.982665954494315,0.05155447973757676,0.00734332273511586,0,0.12744814072801333,0.1940753047108881,10.7389127834392,0.007729361510182162,6.346330860054994
Somerton,3.884347549477189,0,3.1477795701822817,0,0.004011726635310942,0.0012858727439501135,0,0,0.04229914906165964,4.323264705825805,0.037001549682398584,19.953177957353848
South Kingsville,18.769613524630365,0,15.305802325321977,21.043496160548845,0.040825574145486314,0.0062049589798322275,0,0.1282988215825394,0.185378067375121,7.597279304363462,0.010048712667263059,8.24753182814299
South Melbourne,20.52328102358253,0,29.7444854006109,22.70282363518105,0.08897534418414327,0.0030548344179616633,0,0.05275345173424798,0.1684834726573168,7.318586584604142,0.023699842320963883,2.25495093471642
South Morang,13.324406404336713,13.849792071615996,27.643722386895686,9.289793234330226,0.016336583741934824,0.04817647863139056,0.02967531224818479,0.0332539654927075,0.1454282990030276,13.741344242219586,0.0179859588888099,22.876527055721457
South Wharf,3.1451410464633427,0,0,0,0.009542221441285772,0,0,0,0.01930096135484051,1.4486356059116947,0.009758739913554738,1.5771958524153227
South Yarra,31.38765427096824,0,29.610094075426147,26.379927144536087,0.06627440968767734,0.0509808642313969,0,0.11648373376519028,0.2602841310416536,15.158589799013921,0.02654512335738907,3.7702728271835073
Southbank,12.769756827325804,0,20.33832802681638,0,0.04766009793067388,0.005596384643351425,0,0,0.09562041605566902,7.069407493354484,0.04236393348164372,1.297019395625794
Spotswood,18.631941515116516,0,14.35917134642156,30.217523784917333,0.030552267191231587,0.013653913927727558,0,0.04540012523396729,0.1320345115401798,7.182829693244594,0.04242820518725337,6.855164983432668
Springvale,14.10070762750483,0,18.899048932106375,14.166946635746038,0.022731096776247777,0.005097132427749398,0,0.05065650742930588,0.15348308482572676,16.510148591675865,0.07499834819242371,22.505365595991282
Springvale South,20.39377228942341,5.549338807637072,19.217952969568277,27.75094846458303,0.041198861947891956,0.02109420030408082,0.005748542683896498,0.1410031271100544,0.22695738725569162,23.406536064390878,0.017912655209767963,23.804472153735954
St Albans,8.114728462544516,0,7.6189930163396395,5.482999961825105,0.016856887861656365,0.00497845559029514,0,0.03328198969128065,0.06528754333374821,8.480686262253649,0.010170210190516062,15.89769165020891
St Helena,20.755954660719425,0,30.878959688794243,22.695831567759964,0.029827032882055488,0.024958276812663337,0,0.1644943022254747,0.23606196523508738,33.106023517826614,0.016782353314893843,20.165345123361043
St Kilda,24.94586053848593,0,22.02885374302566,22.89635389173285,0.06544927284614495,0.03335336825750643,0,0.08964085823533052,0.2074728455767985,9.77267356307178,0.019029346237816627,5.739223949839122
St Kilda East,34.3583721010758,0,45.65782641604969,24.258567004683695,0.07244043164566831,0.021692287673120345,0,0.16619280684832125,0.27237422532448646,21.301559957926994,0.012048699157376549,6.774787295416876
St Kilda West,31.946581447389967,0,8.795367082391078,22.862214289446776,0.11933194935392862,0.0076177109500171775,0,0.10323733494720642,0.25010272484660834,22.557057458660385,0.01991572959545612,4.91245791663161
Strathmore,13.865766917886827,0,39.50395248502012,17.263916783166728,0.03819187068837147,0.03832183783142212,0,0.098010526590847,0.18187818863192068,12.290709794556943,0.007353953521280083,9.858342165516742
Strathmore Heights,8.46018728587087,0,19.833554102443337,21.305007501572504,0.019371535581768892,0.06736922564541087,0,0.074090439835359,0.16938710177093164,10.23513463132237,0.008555900708392896,12.622315016799572
Strathtulloh,4.434326181896916,11.037126252182738,1.1721354766903198,2.141131887919307,0.0028070020833233997,3.175803739865636e-4,0.039449008142567486,0.01117729371033032,0.0555023107445377,5.807920552940258,0.001751426434329925,33.422871168632895
Sunbury,19.237884519869308,7.556618871535944,22.525241602328748,13.593230268988405,0.010978442924894078,0.004153109554970358,0.039615213871195036,0.04548758884612854,0.1110828565180647,16.533250320590202,0.010848501320876683,36.85268419087078
Sunshine,11.362711138215156,0,26.590976774766585,12.30247392582418,0.02445409043090383,0.019650226988136506,0,0.047045108978101456,0.11196428173497637,6.336627930026737,0.02081485533783458,11.679067945481686
Sunshine North,8.65095635184933,0,13.781795868397385,8.954567708124534,0.017579025246277885,0.0039761874631918095,0,0.03486845028267074,0.07038618074459776,3.6883933779097045,0.013962517752457333,12.494050874999148
Sunshine West,6.6060318729258425,0,19.314197873298745,6.721403390987346,0.013168808978496687,0.011575909062860067,0,0.030754929716105515,0.06345502209809009,2.8095676178580846,0.007955374340627824,13.505073889901977
Surrey Hills,48.12529719304337,0,57.21088856351755,33.91699588008348,0.10227567619994442,0.01769767146146303,0,0.23598021516374237,0.3682818155945786,20.28062702137878,0.012328252769428812,11.975655255334136
Sydenham,7.150375598556959,0,8.425642016178053,6.829048242175531,0.01702453126860462,0.0016820638497329703,0,0.04476393981861331,0.06808182325805025,5.33402468184058,0.0046112883210993405,21.570404095282296
Tarneit,6.876414882719631,10.078556613155369,12.705060444821651,3.830450194587911,0.006804039574914587,0.0036235284864226656,0.0012652254936353026,0.031402495976854246,0.04338074337453628,0.7106786406637594,2.854538427094784e-4,26.376046557528227
Taylors Hill,10.904269684957352,0,0,5.912095376086168,0.028541102311395786,0,0,0.04211736675859026,0.07249325075703257,7.093868846998068,0.0018347816870465158,21.540084348783548
Taylors Lakes,9.289110997953342,0,12.146824361713678,8.688069544095695,0.018553601444955995,0.009640693157057133,0,0.04858914761100959,0.08508282174321757,5.134669319850695,0.00829937953019485,20.180280812315733
Templestowe,24.458762436915308,32.941205496672296,47.379582473996756,32.68214391605017,0.029946320553539026,0.15099094888474632,0.010221919837377158,0.16207774414858706,0.36440294395603645,34.97218005299717,0.011166010531786888,17.653348995206933
Templestowe Lower,22.915638510217384,49.69421015333147,46.7379042897096,26.886551630119225,0.04418764527200667,0.05963360515886271,0.002845126863604171,0.16589229820455684,0.28757930207329613,26.422771440907972,0.015020626574265759,14.274471345593472
The Basin,68.07271505209259,69.45840832253583,67.77091867221424,59.72743408565309,0.0862441328802418,0.020544164583159476,0.24259974003392504,0.17647545144082613,0.5884249199587926,31.55678156213314,0.06256143102064023,31.863335017361372
Thomastown,10.278746497403649,0,15.530542129527781,6.812416989199733,0.021565622705118335,0.004871609228837813,0,0.02036711172460045,0.0682496068400889,4.663496458135185,0.021445263181532302,15.007399756809415
Thornbury,17.95221585260706,0,32.68955670646605,16.953328746175448,0.04094899909330665,0.024837060259137143,0,0.09574778683116089,0.1788101052522497,13.173034432925334,0.017276259068645012,7.266068704203351
Thornhill Park,5.683596247477878,3.070047286786374,0,3.692067021403373,0.0038722131923358627,0,3.201055635103581e-5,0.033361610610028646,0.03757594234122249,1.1390485801872288,3.1010798250694674e-4,30.881227821669672
Toolern Vale,28.32474459780357,17.619773522491318,85.11937312156508,32.59960141790605,0.0077163029802534856,0.06095263917869021,0.1484814600962513,2.9918885845098926e-4,0.24245449110355083,43.461348543282675,0.02500489998990484,40.17088784659091
Toorak,46.79185472911761,0,33.069265442681235,32.032249608575455,0.0954766993210079,0.0035167947090388105,0,0.2289889749605949,0.34109274379243626,18.609408333400854,0.013110274801794658,5.667590233206213
Tottenham,10.522942963637178,0,0,10.882034608267277,0.00608693940885428,0,0,2.238829809034427e-7,0.09214233078735369,9.133879879799936,0.0860551674955185,9.763009946727456
Travancore,34.83088777615729,0,23.561488925198233,28.90603087793307,0.06750424425014151,0.03629886218078488,0,0.10801360756825801,0.26238364154145744,18.159322142535554,0.050566927542273016,4.439060637732546
Truganina,3.6956928944040928,10.700413100400462,5.655156456282189,0.9655520624936764,0.00217249106795325,6.74563160229861e-4,5.4996651331624276e-5,0.007347850011306935,0.011894929391379969,0.9805057632031975,0.0016450285005582973,22.04573607844845
Tullamarine,10.316597010489458,0,37.33403497332917,22.911569567418884,0.02533285740182267,0.01148854629082037,0,0.04446993697695213,0.11260282572323341,5.912518483460087,0.031311485053638226,14.509358415160008
Upper Ferntree Gully,43.27688573515474,21.67610193233767,39.50717860563162,60.50974049755635,0.07399882932851028,0.03671465206072161,0.02803809078568572,0.281307986165631,0.4696328733202215,34.95217079454736,0.04957331497967293,31.915728638905364
Upper Plenty,54.828524485633146,0.37062633864353145,0,0,0.04063559164278597,0,1.914711557937918e-5,0,0.554857465308591,55.84790048952196,0.5142027265502257,44.526910550569994
Vermont,27.55218424777225,0,57.34095318720826,31.873830417936173,0.050032532015185587,0.07305297323618716,0,0.19045647437043875,0.32434867511059035,11.561099672876193,0.010806695488778833,20.966681224265127
Vermont South,25.27185695228252,0,49.9141779002093,28.645500061621938,0.04430364921489244,0.10929428550682267,0,0.15206395820107538,0.3195474920989039,18.54387340336283,0.013885599176113365,20.277903967226752
Viewbank,21.174766870271238,36.85116392246787,41.846331816241495,26.40270323775939,0.02676258623006967,0.15713192137480966,0.01192247929087472,0.09880484943470406,0.32386394261778106,31.945341065429524,0.02924210628732293,14.130569091788157
Wallan,11.10300156919436,4.573771365273951,12.863932749384583,16.572677786557605,0.01669289507070286,0.006422750097740967,0.0021323383706486104,0.08948624287468228,0.1215776723319178,3.210739445080619,0.0068434459181430955,45.0643659033939
Wantirna,25.86159304162688,2.859344085697095,47.99431047049769,25.997059427244462,0.05473412964341896,0.07230944272389137,4.637699960257707e-6,0.13037452386419934,0.29114948504139276,24.792600939734893,0.03372675110992283,23.514867847279163
Wantirna South,20.518306639947927,24.08792847750762,39.76311343593975,21.264236495810927,0.028844582040335912,0.10595974704948033,0.0025062611285649743,0.08383402371213938,0.25591073620709787,18.46421385079517,0.034766122276577265,23.73694797444876
Warrandyte,55.01260910994799,57.51381153719264,84.93181878783142,48.656180902609435,0.048156667783216894,0.21910637178153178,0.220543564898457,0.11833579561829123,0.617240657490372,39.902712027909985,0.011098257408875146,22.8900410570363
Warrandyte South,51.1024907817863,44.560964999280564,62.639678491243764,53.364986827056924,0.026871830341187664,0.007307510570954837,0.3771156225338836,0.04499352788177623,0.45859779103710263,44.87891382642099,0.002309299709300327,25.478693797859012
Warranwood,41.063892462954456,59.18275750739487,89.47407108076726,48.57737694123586,0.05397099744403534,0.031046423980317043,0.03739534356380692,0.3493662272784798,0.5048745845930499,64.27839073986303,0.0330955923264107,25.666689091854693
Waterways,19.09495867821954,0,49.29812852828251,38.388145978024355,0.04519325137207827,0.009004545150532051,0,0.1127438522454206,0.2664126711100742,22.037886379367947,0.09947102234204329,26.690501633448296
Watsonia,14.916504539345127,0,15.416786859236167,18.857492924514244,0.03721046034560006,0.013760500876684916,0,0.11330570230047873,0.17287931694073913,14.23510563837009,0.00860265341797542,15.6685879614284
Watsonia North,17.393210330456863,0,46.546281719145185,17.381800943807498,0.04421214534006063,0.04231875236636186,0,0.10598297593691461,0.21390655112961257,47.37594734474929,0.02139267748627549,16.949752457847563
