sa1,total_uhi_cov,uhi,sa2,ttl_cov,ttl_cov_a,ttl_area,CHG_FLAG21,SA2_CODE21,AREASQKM21,ttl_uhi_cov_a
21101144634,0.2938878885684211,6.86251801,211011446,0.5183277166317384,26657.405674245743,51429.63576687392,0,211011446,0.2147,15114.547065369527
21101144635,0.26884609779172286,7.14441936,211011446,0.24062799871112883,7033.463068961788,29229.61212591632,0,211011446,0.1631,7858.2671600182275
21101144636,0.151631255666147,7.73824104,211011446,0.1987868149628007,10214.367036660557,51383.52379443268,0,211011446,0.3143,7791.3482335011695
21101144637,0.25729292721314145,7.04978498,211011446,0.2489324612503214,8815.378791676834,35412.733025654976,0,211011446,0.1598,9111.445740788256
21101144638,0.22761992917265075,7.50454146,211011446,0.2240893307373509,5532.469379850215,24688.678223304945,0,211011446,0.1426,5619.635188555037
21101144639,0.21596371623429753,8.03404989,211011446,0.29481301517754815,5768.192583832816,19565.596791440774,0,211011446,0.0968,4225.458993421397
21101144640,0.1958549162699154,7.72478781,211011446,0.09602323293640734,2178.0925272846152,22682.97432483955,0,211011446,0.2955,4442.572037144091
21101144641,0.38327886954583684,7.15223462,211011446,0.2832488332125073,17160.980879350027,60586.236789455754,0,211011446,0.8299,23221.424346698994
21101144642,0.25880088107764954,7.21384635,211011446,0.2568816479481434,8681.601484878054,33796.11410243914,0,211011446,0.1906,8746.464106712026
21101144643,0.2695207842243539,6.18694058,211011446,0.36883687345308064,7299.188486205783,19789.747206861914,0,211011446,0.1006,5333.74818679514
21101144644,0.2850149662624923,6.53536297,211011446,0.28140651479220624,8327.306994539616,29591.73493438343,0,211011446,0.1621,8434.087333971907
21101144645,0.31435190977047844,6.06802477,211011446,0.3591817426498765,19886.303160249838,55365.57346578338,0,211011446,0.2571,17404.273754506732
21101144646,0.2863767705834846,5.6928756,211011446,0.3721118225108164,16382.094714039731,44024.655286418754,0,211011446,0.2204,12607.638606975735
21101144647,0.359228389194143,6.5435191,211011446,0.5263029436612512,21276.479183778552,40426.29713557694,0,211011446,0.1622,14522.273601097102
21101144648,0.2298060997288135,6.80238408,211011446,0.2574875877707247,4313.821012888087,16753.510529327934,0,211011446,0.0826,3850.058911510462
21101144649,0.22369909184426826,7.40956607,211011446,0.19793100046322168,9899.71306769357,50015.98054132543,0,211011446,0.164,11188.529424795091
21101144650,0.19015205895175438,7.92014327,211011446,0.28393225332571526,9985.001955512245,35166.846452128375,0,211011446,0.1824,6687.048259712409
21101144651,0.14007205046918078,8.55491422,211011446,0.22780408336484065,14566.474474207373,63942.99109589871,0,211011446,0.6006,8956.625875935102
21101144652,0.3604528590206897,6.71198578,211011446,0.5388066391061382,15354.606364198471,28497.433494270295,0,211011446,0.1508,10271.981377761691
21101144653,0.3365435531915445,7.65395219,211011446,0.5021623763200188,27549.540661539162,54861.8175328658,0,211011446,0.2318,18463.39100705683
21101144654,0.3568938282404574,5.48261631,211011446,0.5556930311197659,10835.393517653314,19498.883215827147,0,211011446,0.1137,6959.031077310152
21101144701,0.1962728314262027,6.96688442,211011447,0.2411943963473163,8324.454060167334,34513.46377127372,0,211011447,0.1954,6774.05525671356
21101144702,0.16352007244155756,8.00937545,211011447,0.096672932297432207,7092.812151560205,73369.163249728,0,211011447,0.2979,11997.330889571984
21101144703,0.24129770249488974,6.62979841,211011447,0.26811590713117317,26894.928827712465,100310.82868408243,0,211011447,0.3855,24204.772496827576
21101144704,0.26747031422933826,6.47775649,211011447,0.43016099804527924,14740.937444810566,34268.41929369645,0,211011447,0.2161,9165.784876627706
21101144705,0.25473315646516265,7.19377298,211011447,0.22864264334281006,10847.90799467501,47444.815350610035,0,211011447,0.246,12085.767572167697
21101144706,0.19741117845366923,7.23216447,211011447,0.18121284769093973,9236.150100850866,50968.51695969819,0,211011447,0.2739,10061.754997049846
21101144707,0.2531306344527964,5.85404297,211011447,0.3286850735117112,11980.276438602534,36449.104033243144,0,211011447,0.2235,9226.384829170816
21101144708,0.396151527624968,4.93681924,211011447,0.5724181008662723,39800.34782366886,69530.2048684987,0,211011447,0.3124,27544.496874732748
21101144709,0.22339624532936944,7.62359548,211011447,0.16699982190523033,5584.05439987134,33437.487155167146,0,211011447,0.2918,7469.8090837133595
21101144710,0.3283038790320819,7.44197402,211011447,0.34063528416276967,13417.337832972811,39389.16036238175,0,211011447,0.2344,12931.614138786654
21101144711,0.3091956695527652,6.33316898,211011447,0.6076256532343496,23149.56610802305,38098.40151547174,0,211011447,0.2206,11779.860765466368
21101144712,0.37510805349158366,5.74961842,211011447,0.5531354280015666,29005.250614204655,52437.88256159666,0,211011447,0.341,19669.872056900782
21101144713,0.2442660120715459,7.03113259,211011447,0.41345630413004075,11606.927165573552,28072.923425356523,0,211011447,0.1339,6857.26105230172
21101144714,0.22046204093919408,5.73480978,211011447,0.25903902233146786,6332.1736416519425,24444.863884443075,0,211011447,0.1365,5389.164582445116
21101144715,0.18282280028948505,8.14927113,211011447,0.2338263389236029,10180.085767525026,43536.95060354652,0,211011447,0.2777,7959.54722540536
21101144716,0.31365899998872276,5.87064126,211011447,0.4309124509773643,17199.08403056031,39913.1749188277,0,211011447,0.2341,12519.126531414468
21101144717,0.21455793572178464,7.13586881,211011447,0.14456261520498154,6448.223099859223,44605.052908845144,0,211011447,0.2006,9570.3680748828
21101144718,0.16495719656779173,7.39414949,211011447,0.17692890929547356,8289.785390624042,46853.764167957386,0,211011447,0.2074,7728.865585794703
21101144719,0.331842197685049,4.43751955,211011447,0.5129068501550689,39347.160707571275,76714.04797123554,0,211011447,0.4488,25456.95827209108
21101144720,0.19299385010740547,7.8039031,211011447,0.1572776298385068,8732.628099523483,55523.65017510866,0,211011447,0.1904,10715.723019310939
21101144721,0.19895149048017713,7.11531375,211011447,0.1116570610304863,3302.8804430905293,29580.578358485785,0,211011447,0.1468,5885.100153686419
21101144722,0.19709245516445673,8.20838376,211011447,0.16316678436288204,3684.3566593053138,22580.310531286348,0,211011447,0.1086,4450.408840987065
21101144723,0.425758638396202,3.31256543,211011447,0.6645806384201292,25411.947869864252,38237.568777619934,0,211011447,0.2317,16279.975218340589
21101144724,0.18767991332945932,7.7655048,211011447,0.19195604882286968,6261.5669845881985,32619.7951196951,0,211011447,0.1609,6122.080320889097
21101144725,0.3689094687968184,3.85486012,211011447,0.5440165526132271,15929.491006806174,29281.26162758759,0,211011447,0.2263,10802.134672734
21101144726,0.22652658903285902,6.62943261,211011447,0.46212806039472687,13719.0688219957,29686.72538576764,0,211011447,0.2249,6724.832641193129
21101144727,0.2309108596040682,7.69726125,211011447,0.19321676647918148,5679.360842328188,29393.726775466566,0,211011447,0.1524,6787.3307166901
21101144728,0.27319387976634557,7.27070085,211011447,0.32539028345895965,20979.81837631121,64475.86004502597,0,211011447,0.3218,17614.41035697255
21101144729,0.20659480095324326,7.95578066,211011447,0.22288546193712197,7539.9320014166,33828.72950028335,0,211011447,0.185,6988.839637612146
21101144730,0.16271796328010077,7.79293875,211011447,0.10992388877907538,5404.783365265116,49168.41484863794,0,211011447,0.1588,8000.58432188143
21101144801,0.1432401126316472,7.60692431,211011448,0.09430346586164211,7981.9965726494065,84641.60356905907,0,211011448,0.5476,12124.072828555252
21101144802,0.38771151030122536,4.60814796,211011448,0.39667269247740844,40696.29512794993,102594.14348333972,0,211011448,0.4407,39776.93031798626
21101144803,0.3670588877906826,1.95483407,211011448,0.47849577664563353,47869.15403599319,100040.91231811297,0,211011448,0.3853,36720.906009051745
21101144804,0.2067388467094126,6.79945292,211011448,0.2341198160164071,5724.757678468191,24452.25601094356,0,211011448,0.1413,5055.231207145774
21101144805,0.21305637941438146,8.18496766,211011448,0.2585085401297203,10228.115877698732,39565.87226312228,0,211011448,0.1641,8429.761492752732
21101144806,0.19449883817682523,7.89594863,211011448,0.22555983300381463,10148.478683737769,44992.40200965275,0,211011448,0.1808,8750.969917662116
21101144807,0.1409365882739449,6.79207804,211011448,0.19083137011836337,6169.34403988811,32328.77296883404,0,211011448,0.2867,4556.306965310402
21101144808,0.2293953432026064,7.68122844,211011448,0.13155496305205008,3565.987517691588,27106.44611925964,0,211011448,0.1151,6218.092510530523
21101144809,0.2076746483231713,7.87911416,211011448,0.2824315865688777,15007.983443434765,53138.47373007874,0,211011448,0.2119,11035.51384432418
21101144810,0.22842387865131444,8.00377785,211011448,0.2794006506644998,11934.063671364545,42713.08475116901,0,211011448,0.1978,9756.68848802434
21101144811,0.2812133265247481,5.1055752,211011448,0.3708600523433921,20579.60916890032,55491.577048705556,0,211011448,0.3673,15604.970975970855
21101144812,0.2193165345786517,7.13286746,211011448,0.26810612231610653,12327.732943116984,45980.79609902438,0,211011448,0.2848,10084.348857605613
21101144813,0.33069965851132777,5.12705565,211011448,0.5455333739900037,42765.99885473033,78393.00195685914,0,211011448,0.7848,25924.538976811167
21101144814,0.18700642952079177,6.75817125,211011448,0.24101559715646317,23966.85994284653,99441.11595104635,0,211011448,0.6921,18596.12804156823
21101144815,0.1964154913065401,7.64715653,211011448,0.24715927115323102,11221.841224892922,45403.27851159478,0,211011448,0.1896,8917.907255782562
21101144816,0.25302315308957457,7.14057982,211011448,0.2992415717852825,10263.355184737646,34297.892246408876,0,211011448,0.2139,8678.160840512846
21101144817,0.22804638203140604,7.5406683,211011448,0.3135228664661323,9508.860317495824,30329.08069728624,0,211011448,0.1522,6916.437123354681
21101144818,0.136721296668841,7.46048498,211011448,0.09388667895527406,3645.709962570486,38830.96093224511,0,211011448,0.1717,5309.019329553658
21101144819,0.2514567440707182,6.75825303,211011448,0.27750739854218137,5554.201235771756,20014.605970685545,0,211011448,0.1086,5032.807651246944
21101144820,0.09668715674775183,7.92625767,211011448,0.12237950647420469,11389.93326151909,93070.593187266,0,211011448,0.3981,8998.731032103431
21101144821,0.29462708869235443,6.90889707,211011448,0.3011475524907961,10418.820350236922,34597.061354351696,0,211011448,0.1975,10193.231464143406
21101144822,0.16981802674490468,7.25864751,211011448,0.2614937416732851,9214.199295641616,35236.787070621365,0,211011448,0.1521,5983.841649163291
21101144823,0.4745148181718326,7.04177189,211011448,0.4266081321714636,16664.46649819026,39062.702375988534,0,211011448,0.2723,18535.831115242614
21101144824,0.2259522549376643,8.13819791,211011448,0.23632768866500864,10278.460660012486,43492.40970482332,0,211011448,0.3348,9827.208045477584
21101144825,0.18281945418723036,8.25594562,211011448,0.13834384976673225,3266.2582414534627,23609.710492810824,0,211011448,0.1159,4316.3143858142
21101144826,0.26606488999387023,6.41498878,211011448,0.23187169715477474,14133.084419818626,60952.175678365646,0,211011448,0.2806,16217.23391675141
21101144827,0.21374672378117773,7.95097875,211011448,0.2494680196588923,8760.811715451615,35117.97515140669,0,211011448,0.1902,7506.352134441989
21101144828,0.23612831523018585,7.95514851,211011448,0.1832095205439729,5194.448040422483,28352.500596036116,0,211011448,0.1345,6694.828198304848
21101144829,0.19373767839014616,8.06733371,211011448,0.29568190893855956,13612.55176091919,46037.82426116498,0,211011448,0.1847,8919.261190491648
21101144830,0.2106832808034225,7.43899955,211011448,0.258526548785955,8426.94524085765,32596.053598482347,0,211011448,0.1607,6867.443513372466
21101144831,0.2581037483336573,4.91374668,211011448,0.11680310555738374,128.00019979995994,1095.862984028924,0,211011448,0.4528,282.84634383797214
21101144832,0.22145753868043602,7.93169106,211011448,0.1907984831597041,6526.070733238322,34203.99693521569,0,211011448,0.1743,7574.7329743060445
21101144833,0.20796842929587564,7.63774775,211011448,0.22647763063179857,7324.488057165469,32340.889635468815,0,211011448,0.1576,6725.884019519714
21101144834,0.20594597212195692,7.06094229,211011448,0.31532938234733593,12049.630037871104,38212.83620375856,0,211011448,0.1717,7869.779699520167
21101144835,0.1751962545734904,8.03416892,211011448,0.1688191261239629,5384.607137740342,31895.717395115862,0,211011448,0.1358,5588.010224558824
21101144901,0.43867892659846675,1.69671539,211011449,0.7694175852389277,225002.76579524353,292432.575121575,0,211011449,3.4504,128284.008156758
21101144902,0.5509729053221452,2.96036119,211011449,0.7826528175864033,61354.892594040604,78393.49864381872,0,211011449,0.3459,43192.693706152444
21101144903,0.34870388091206844,6.20149179,211011449,0.5020149957359724,25661.07510274576,51116.152546649886,0,211011449,0.3157,17824.400770310127
21101144904,0.3011031995832265,6.59371362,211011449,0.3571825190749267,14989.824662798941,41966.84849421341,0,211011449,0.1872,12636.352358032169
21101144905,0.4101263245518696,4.89006677,211011449,0.5612953014928648,36485.89875876672,65003.03612327768,0,211011449,0.3343,26659.456289952283
21101144906,0.554774980156058,2.99751819,211011449,0.787912538957766,59791.11510136251,75885.47223839455,0,211011449,0.4003,42099.36135518843
21101144907,0.28605092531218373,6.4599792,211011449,0.3425862636283532,12232.845514888157,35707.34385357224,0,211011449,0.2569,10214.118749754654
21101144908,0.5613881215902725,3.41337867,211011449,0.6865900319591931,57462.1003070765,83692.0107084976,0,211011449,0.4256,46983.70068375644
21102126101,0.2881194882718738,7.81857087,211021261,0.33757644650841895,19452.040965433705,57622.6249391146,0,211021261,0.2599,16602.20121033981
21102126102,0.22148667704117872,8.51423157,211021261,0.18005037490137302,7939.012719263089,44093.2862462068,0,211021261,0.2664,9766.075450497854
21102126103,0.41008437250276536,5.54013784,211021261,0.41748475791885714,23500.195732636716,56289.94900265136,0,211021261,0.358,23083.628414964947
21102126104,0.4484264329910506,5.39761838,211021261,0.4143743863361414,46696.05214418171,112690.48880425195,0,211021261,0.8995,50533.39392650862
21102126105,0.4771021867457185,3.76229762,211021261,0.46158955367788285,59955.735454178975,129889.71473998885,0,211021261,1.2776,61970.66693822627
21102126106,0.2141179318453846,9.56483462,211021261,0.24471631456860357,9193.951998882181,37569.836792817325,0,211021261,0.143,8044.3757538466825
21102126107,0.1585742363907923,8.76913809,211021261,0.15123737238133161,3159.7287591419954,20892.512937708412,0,211021261,0.1868,3313.01428538186
21102126108,0.22332092017829647,8.34889926,211021261,0.23865072332646908,27012.855044208038,113189.91481645346,0,211021261,0.2935,25277.67593171338
21102126109,0.37939985048647584,6.09080337,211021261,0.4077374339273143,21628.675882845768,53045.59768898095,0,211021261,0.3283,20125.491832165124
21102126110,0.349078992673622,5.68482114,211021261,0.32042988391244864,14406.567526789438,44960.12466404587,0,211021261,0.254,15694.635028205601
21102126111,0.38962532177481773,8.04392434,211021261,0.37361191996810694,17555.339513588995,46988.16760206043,0,211021261,0.3018,18307.77992156186
21102126112,0.4589052929786792,4.70450452,211021261,0.5862421525496047,49160.131107089044,83856.35678582388,0,211021261,0.9146,38482.12597892316
21102126113,0.3257871846297008,5.79601001,211021261,0.4283898232873485,22522.16335639976,52573.992499566695,0,211021261,0.4212,17127.93300117684
21102126114,0.38569068812350626,5.48675295,211021261,0.5293667619688485,52274.13927498271,98748.4349802432,0,211021261,0.5841,38086.351838649316
21102126115,0.4008626300881902,5.29362833,211021261,0.7264487512908946,47050.74579848328,64768.15565430379,0,211021261,0.4564,25963.1332215455
21102126116,0.25264269594134514,7.96539184,211021261,0.18712881135607967,8864.459735525865,47370.89746515865,0,211021261,0.1918,11967.911244758714
21102126117,0.22903001876404022,8.01579791,211021261,0.18433585400714675,4087.7673968290183,22175.65008633933,0,211021261,0.1193,5078.889555379087
21102126118,0.2579021171133288,8.89758583,211021261,0.14135764549647514,3618.456978165415,25597.886590829246,0,211021261,0.1463,6601.749145401753
21102126119,0.2344503351647534,8.79088198,211021261,0.21734655085194435,4448.341418714126,20466.583901505386,0,211021261,0.1115,4798.397455385484
21102126120,0.2136005413258953,8.2186439,211021261,0.2078186309863816,4342.661236011837,20896.399978192585,0,211021261,0.1089,4463.482347104363
21102126121,0.3294450440729849,7.38516069,211021261,0.27143174214027865,11729.57578665163,43213.721778308696,0,211021261,0.2258,14236.546475812616
21102126122,0.404710020991053,6.26956275,211021261,0.37374226857359244,20138.17521038962,53882.519863883885,0,211021261,0.7578,21806.79574516328
21102126123,0.26413937326583253,7.67172031,211021261,0.25985445217877456,7316.252769561401,28155.194987877167,0,211021261,0.1039,7436.895558275184
21102126124,0.42775770858490353,5.3683102,211021261,0.5572021184719165,33845.92663834721,60742.63811337802,0,211021261,0.5233,25983.13169278061
21102126125,0.307411213160276,8.73103095,211021261,0.34142937919612776,35505.68270759379,103991.29328351739,0,211021261,0.4856,31968.08962639214
21102126126,0.44804468361904015,4.63033468,211021261,0.5240337059891754,35178.758188601074,67130.71656754792,0,211021261,0.6959,30077.560665626464
21102126127,0.35114101419652377,4.53674595,211021261,0.407027507966047,48747.23387619524,119763.97890105646,0,211021261,1.2197,42054.04501552804
21102126128,0.4601752442926515,5.23331898,211021261,0.5351196738048595,105533.22321343284,197214.2464190493,0,211021261,2.8128,90753.11402387719
21102126129,0.2242491868981389,8.68952139,211021261,0.23224084237275158,6403.523369641267,27572.770164876827,0,211021261,0.1397,6183.171290002892
21102126130,0.48505945271450324,3.6845236200000002,211021261,0.6226899809657821,44266.861552881,71089.72828537214,0,211021261,0.7619,34482.74469572535
21102126131,0.5074882771582762,4.54643116,211021261,0.5495130429527603,47133.38845411958,85773.0113208095,0,211021261,0.6706,43528.79774187493
21102126132,0.4194554650098268,5.5886274,211021261,0.4606405419304686,38250.82040815524,83038.327993998,0,211021261,0.5139,34830.880482360946
21102126133,0.46728494206951904,4.45618547,211021261,0.6406662243781309,108713.74544249123,169688.58557826318,0,211021261,2.2332,79292.92088179734
21102126134,0.526077575705577,7.97497767,211021261,0.4902572621790095,41116.1329822971,83866.44350672406,0,211021261,0.988,44120.25528306612
21102126135,0.38197989110183656,5.04242605,211021261,0.4497823930591485,21192.76911084799,47117.82728244998,0,211021261,0.2777,17998.062534305387
21102126136,0.16109247653631767,8.58287544,211021261,0.14268488861406714,5397.142603678864,37825.6075755647,0,211021261,0.1385,6093.420800838617
21102126137,0.43037745856258175,5.25263885,211021261,0.4579505523778812,19345.827489984338,42244.35889318677,0,211021261,0.4129,18181.01981905532
21102126138,0.28216299247040283,7.10045065,211021261,0.3274958312078413,8546.357542909685,26096.080403190972,0,211021261,0.1142,7363.348138312601
21102126139,0.1877525416245933,8.54650638,211021261,0.2293970740092576,4703.397434864876,20503.301775658503,0,211021261,0.1045,3849.5470200759205
21102126201,0.31756227632929424,6.05986013,211021262,0.16747441380172234,12959.407690767404,77381.4184303425,0,211021262,1.2214,24573.419382329168
21102126202,0.41398120961383117,5.13336458,211021262,0.3833847088456871,13919.531376438897,36306.95501223428,0,211021262,0.3268,15030.397153359696
21102126203,0.35751311581947637,6.32694157,211021262,0.47686582305641423,35486.034711613145,74415.13523483329,0,211021262,0.5042,26604.38686193295
21102126204,0.42333914925417504,4.93668023,211021262,0.5223561497132803,35419.67902237197,67807.52756871673,0,211021262,0.6407,28705.58103396956
21102126205,0.4987194787059487,8.48457615,211021262,0.6394487716133616,82963.88530458094,129742.81754464687,0,211021262,0.3547,64705.270331707296
21102126206,0.48529032467361216,4.75192045,211021262,0.7828801983930112,71042.30124071505,90744.79260880646,0,211021262,1.2934,44037.56986756728
21102126207,0.46533884122656943,6.3069003,211021262,0.6642167578762657,27100.16060917983,40800.17597843897,0,211021262,0.1577,18985.906611646904
21102126208,0.33961443137751673,6.37391558,211021262,0.3003224205207125,35756.54301808047,119060.51821267346,0,211021262,2.4298,40434.67019230957
21102126209,0.36668069395422775,5.84571311,211021262,0.3960856566711517,27358.06526778014,69071.08300186202,0,211021262,0.4293,25327.03264729283
21102126210,0.4113118517632866,6.7955126,211021262,0.22692337589014586,22167.204672657204,97685.85799370622,0,211021262,1.2396,40179.35114247676
21102126211,0.35725633706475174,6.21273933,211021262,0.24143614911359254,21737.214881586395,90032.97543218899,0,211021262,0.8216,32164.851017944624
21102126212,0.4507528344679828,2.96756746,211021262,0.6044625526288473,92246.98551704157,152609.92614985557,0,211021262,7.1268,68789.35677999693
21102126213,0.44099368633473784,5.53365421,211021262,0.6833080871394052,49625.7862731345,72625.78506993449,0,211021262,0.3014,32027.512680944776
21102126214,0.47770470665227804,4.03865032,211021262,0.8240061709485785,76211.22617208872,92488.65950161024,0,211021262,1.5825,44182.26795587915
21102126215,0.38453503565911545,5.97878983,211021262,0.32284549833101245,20803.974436484743,64439.4131063723,0,211021262,0.5359,24779.212016711346
21102126216,0.45130362436649213,4.47728197,211021262,0.6685110120616705,49647.92995023459,74266.43548790867,0,211021262,0.3056,33516.71150447346
21102126217,0.39758081247643945,5.42529405,211021262,0.3513780033146848,12528.843504915738,35656.31139891031,0,211021262,0.3022,14176.265255891689
21102126218,0.4437946717725267,4.19526069,211021262,0.5895859440587173,21674.00835350895,36761.40615616579,0,211021262,0.2719,16314.516178972137
21102126219,0.29510682481734163,4.7187323900000004,211021262,0.6188534193601058,51373.86931139043,83014.60039521311,0,211021262,1.926,24498.175136111775
21102126220,0.3652607976385838,7.9222896799999996,211021262,0.16347461062972585,5667.285688503353,34667.68121772683,0,211021262,0.3333,12662.744893867053
21102126221,0.2811697966567206,7.18013167,211021262,0.2546923471629852,8648.291161629848,33955.834393781566,0,211021262,0.1793,9547.355051808843
21102126222,0.517646713554054,3.39327789,211021262,0.7259784035165944,27911.519332433432,38446.76259959217,0,211021262,0.2257,19901.840306471804
21102126223,0.4173825833711111,6.11176439,211021262,0.5147285239074718,38127.874444471614,74073.75475334164,0,211021262,0.3645,30917.095118947855
21102126224,0.38455647218144057,7.33812165,211021262,0.48992852141740934,44309.92750069667,90441.6166107331,0,211021262,1.0496,34779.9090222099
21102126225,0.37094366630121184,5.77648778,211021262,0.35799986033098785,16451.832219641976,45954.8565310374,0,211021262,0.4786,17046.662965969204
21102126226,0.3875288824707783,4.78549502,211021262,0.4488212590945933,22204.003060941675,49471.81669989026,0,211021262,0.4394,19171.75783950766
21102126227,0.36823956578893263,5.42752573,211021262,0.5273348544266514,99496.46631109892,188677.9633014722,0,211021262,4.0895,69478.69128007429
21102126228,0.49741035036743686,2.4073489,211021262,0.6048398229033332,99282.9916853713,164147.5774673635,0,211021262,3.0814,81648.70402000727
21102126229,0.3284175906311397,5.09159538,211021262,0.3865294089306309,79461.57624738506,205577.05160707643,0,211021262,4.5039,67515.1199778495
21102126230,0.4443486497213828,5.76038215,211021262,0.7150673720687932,119156.05217779908,166636.1196610935,0,211021262,2.4964,74044.53476621766
21102126231,0.5054948473216997,3.98152776,211021262,0.6245735535541278,102823.12544346457,164629.32965757337,0,211021262,6.4724,83219.27785992881
21102126232,0.3995408318149123,6.31882809,211021262,0.548139035158392,30748.028630970883,56095.30914375736,0,211021262,0.2736,22412.36647621147
21103126301,0.21977777695997897,7.75125477,211031263,0.289157033590453,8331.40827141208,28812.746375079543,0,211031263,0.1899,6332.4013464266745
21103126302,0.1513178250613677,7.95416889,211031263,0.22737847122059676,13721.132945899495,60344.90808317382,0,211031263,0.6127,9131.26024467401
21103126303,0.22567145235782268,7.69937529,211031263,0.28404133886210636,7510.339847248849,26441.009880237525,0,211031263,0.1534,5966.981101480742
21103126304,0.10216385296855028,7.34782743,211031263,0.14105821436760127,17118.04547936279,121354.47450619737,0,211031263,1.2423,12398.040690526832
21103126305,0.2729846991480753,6.99971861,211031263,0.3859928151225057,9384.038270885718,24311.432501424744,0,211031263,0.1221,6636.649087260174
21103126306,0.3278953099663277,6.66454182,211031263,0.4545888825617778,13753.064343249205,30253.85105272606,0,211031263,0.177,9920.095868608722
21103126307,0.2886386487985386,8.41341165,211031263,0.4642490264554129,9394.237603805785,20235.34152679159,0,211031263,0.1437,5840.701636270082
21103126308,0.3282234965629021,6.73056616,211031263,0.40385925489597974,7264.554808931083,17987.837893679527,0,211031263,0.1461,5904.031049070163
21103126309,0.366513676825274,6.51056878,211031263,0.491614419215059,17356.811115402328,35305.74050922927,0,211031263,0.3284,12940.03676707664
21103126310,0.32064517184304187,7.282522,211031263,0.3862464749748066,8689.489931548102,22497.26662777928,0,211031263,0.1315,7213.639923863018
21103126311,0.2789437049568074,6.65020998,211031263,0.31699532413150205,20215.52610839147,63772.31640175638,0,211031263,0.7154,17788.886210783705
21103126312,0.26145035486056817,7.02448673,211031263,0.35667692424591535,13684.018202936499,38365.30280692306,0,211031263,0.176,10030.622033203184
21103126313,0.20345993459770434,7.57352295,211031263,0.3694870346668496,5469.661294055981,14803.391677837184,0,211031263,0.1089,3011.897102596954
21103126314,0.2868117587228758,5.75158514,211031263,0.3875640029029309,9458.356178322203,24404.630222304568,0,211031263,0.153,6999.53491504062
21103126315,0.2852886710727412,7.19787773,211031263,0.4831822035495268,11577.58582465518,23961.118061891662,0,211031263,0.1306,6835.835529294129
21103126316,0.2834254478030009,6.76867952,211031263,0.47706425264886826,9603.855455053526,20131.157180041773,0,211031263,0.1133,5705.682238545936
21103126317,0.25356279222898553,7.50709227,211031263,0.33293885035543064,19635.960500899837,58977.67857351992,0,211031263,0.3105,14954.544858285324
21103126318,0.26994815185646687,7.38264466,211031263,0.4058645786319552,22652.554960804933,55813.086811270245,0,211031263,0.2219,15066.639634106949
21103126319,0.2817810806148383,7.28142655,211031263,0.4224109154422983,24055.389123291247,56947.83975481153,0,211031263,0.3154,16046.823824791441
21103126320,0.26018265751191066,7.37425159,211031263,0.4769305942157061,19574.70550475486,41043.09042481266,0,211031263,0.1612,10678.700339229412
21103126321,0.18344406647516778,8.29022687,211031263,0.10595949892138865,2248.0065443435924,21215.71512914938,0,211031263,0.1639,3891.8970564699016
21103126322,0.2934248856718867,6.9565654,211031263,0.4361119972678498,12921.285584043773,29628.365339621283,0,211031263,0.1341,8693.699712423266
21103126323,0.2266133892370613,7.4023261400000004,211031263,0.34490688678466835,13427.825725827859,38931.74140709778,0,211031263,0.2137,8822.453869163268
21103126324,0.2842329951632156,7.0288501,211031263,0.48278605584499396,15982.590671669737,33104.91361167481,0,211031263,0.1642,9409.508750465837
21103126325,0.309310207820272,5.98562262,211031263,0.2987791005359051,17003.622123059005,56910.34644846463,0,211031263,0.3162,17602.951087098274
21103126326,0.2574663263247652,7.18100057,211031263,0.41560162959897856,15448.483951761618,37171.374825137565,0,211031263,0.2023,9570.37732066903
21103126327,0.0633324556842355,7.82373222,211031263,0.13160255612942903,14984.48669804188,113861.66909482269,0,211031263,1.0752,7211.139112080945
21103126328,0.292292608,3.57755536,211031263,0.6161527650114856,9249.251322492428,15011.295652174851,0,211031263,0.4814,4387.690755633248
21103126329,0.2966657528748445,6.33945141,211031263,0.6266837391469475,19395.282987040413,30949.076504588422,0,211031263,0.1447,9181.531082014884
21103126330,0.3041600185387941,5.71186949,211031263,0.32038541704025963,40988.629920849875,127935.37951728696,0,211031263,1.36,38912.82740574566
21103126501,0.3099828988321017,6.52986246,211031265,0.20548126620672702,6647.746462685029,32352.080485999046,0,211031265,0.2084,10028.591692299455
21103126502,0.21969661093384615,7.98194394,211031265,0.15082491848744475,5505.438578267413,36502.18169171897,0,211031265,0.1625,8019.405609362145
21103126503,0.30525534023399215,6.18434705,211031265,0.2959376558496705,9192.87966413573,31063.56856731169,0,211031265,0.1518,9482.320191896673
21103126504,0.3000573735348887,7.51398289,211031265,0.3477001970543803,7668.059412830195,22053.652766929292,0,211031265,0.1393,6617.361126095235
21103126505,0.3043039265793594,7.87157097,211031265,0.3369343025276182,10641.76844226889,31584.10515770087,0,211031265,0.3091,9611.167216983771
21103126506,0.28187367450713335,7.69422192,211031265,0.24965214534000424,8211.55492573138,32891.986225665976,0,211031265,0.15,9271.385019266485
21103126507,0.38587729256333464,6.37383264,211031265,0.5586081515756712,21059.054279202766,37699.15318958611,0,211031265,0.2531,14547.24716472789
21103126508,0.3034764722935916,6.40020011,211031265,0.33939405955008284,13904.666421090811,40969.0919149366,0,211031265,0.2091,12433.155487416865
21103126509,0.26715100246748824,7.49756567,211031265,0.33834932540934665,12231.112907454815,36149.363952941814,0,211031265,0.1704,9657.33881859049
